time	UnixTime	FPS	HeadPos	HeadRot	Valid	GazeOrigin	GazeDir	Conf	FixPoint	LBlink	RBlink	LPupil	RPupil	LOrigin	LDir	ROrigin	RDir	HitPos	HitName	
92.480145	1763568800.406	72.411308	110.56186,252.981242,159.250412	0.119563,0.293315,-0.536252,0.782371	T	110.561861,252.981242,159.250412	-0.150852,-0.592435,-0.791369	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	94.60716,190.324872,75.55654	StaticMeshActor_1	
92.493931	1763568800.421	70.36554	110.465239,252.915876,159.296295	0.119082,0.292292,-0.541179,0.779429	T	110.467781,252.915199,159.297699	-0.350262,-0.651725,-0.672734	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	64.466474,167.320887,70.945431	StaticMeshActor_1	
92.507675	1763568800.433	73.373489	110.373821,252.860928,159.343613	0.11833,0.291353,-0.546149,0.776423	T	110.373821,252.860927,159.343613	-0.358774,-0.650794,-0.669141	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	63.530733,167.889853,71.978388	StaticMeshActor_1	
92.521369	1763568800.447	71.040398	110.267618,252.81026,159.381348	0.117691,0.290133,-0.550925,0.773598	T	110.267618,252.81026,159.381348	-0.366606,-0.649977,-0.66568	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	62.666524,168.414631,72.948083	StaticMeshActor_1	
92.535157	1763568800.461	73.529396	110.165754,252.763525,159.420197	0.116546,0.289166,-0.555875,0.770586	T	110.165753,252.763525,159.420197	-0.375231,-0.649385,-0.661439	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	61.747485,168.968628,74.071223	StaticMeshActor_1	
92.549146	1763568800.476	72.498985	110.070567,252.712323,159.472977	0.115995,0.28776,-0.560997,0.767477	T	110.070568,252.712324,159.472977	-0.338412,-0.660557,-0.670181	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	65.840138,166.377098,71.881088	StaticMeshActor_1	
92.562989	1763568800.489	70.459732	109.979889,252.665273,159.514282	0.115309,0.286733,-0.565821,0.764418	T	109.978331,252.667005,159.511124	-0.346589,-0.659916,-0.666624	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	64.944527,166.920586,72.894362	StaticMeshActor_1	
92.577046	1763568800.503	72.511597	109.88731,252.629117,159.546005	0.11452,0.286059,-0.569772,0.76185	T	109.88731,252.629117,159.546005	-0.354045,-0.659145,-0.663461	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	64.120703,167.422443,73.782569	StaticMeshActor_1	
92.590986	1763568800.517	72.094933	109.802235,252.601514,159.572845	0.113634,0.285398,-0.573452,0.759466	T	109.802235,252.601515,159.572845	-0.360758,-0.65872,-0.660259	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	63.393741,167.862161,74.636753	StaticMeshActor_1	
92.604865	1763568800.53	70.54673	109.725006,252.568151,159.604126	0.112981,0.284772,-0.57706,0.757061	T	109.725006,252.56815,159.604126	-0.367342,-0.657928,-0.657412	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	62.675753,168.299874,75.403221	StaticMeshActor_1	
92.618637	1763568800.545	72.406586	109.643332,252.531243,159.636642	0.112483,0.28399,-0.580325,0.754931	T	109.643332,252.531242,159.636642	-0.301492,-0.671302,-0.677094	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	69.812126,163.843002,70.184351	StaticMeshActor_1	
92.632555	1763568800.559	72.326988	109.560618,252.499411,159.663605	0.112011,0.283342,-0.583543,0.75276	T	109.560618,252.499411,159.663605	-0.307393,-0.670987,-0.674749	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	69.134279,164.255449,70.926206	StaticMeshActor_1	
92.646248	1763568800.573	71.192612	109.488104,252.474828,159.687897	0.111559,0.282931,-0.5866,0.750603	T	109.488105,252.474828,159.687897	-0.313282,-0.670452,-0.672569	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	68.459168,164.668835,71.605825	StaticMeshActor_1	
92.660309	1763568800.587	73.575386	109.414799,252.458264,159.704468	0.111153,0.282857,-0.589363,0.748524	T	109.414799,252.458265,159.704468	-0.319003,-0.669644,-0.670682	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	67.79085,165.081842,72.193737	StaticMeshActor_1	
92.674073	1763568800.601	72.326462	109.335799,252.443338,159.722382	0.111037,0.282716,-0.591944,0.746555	T	109.3358,252.443338,159.722382	-0.324198,-0.668578,-0.669253	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	67.163477,165.473087,72.665434	StaticMeshActor_1	
92.687957	1763568800.614	71.572235	109.280854,252.425979,159.734528	0.110756,0.283066,-0.594369,0.744535	T	109.280854,252.425978,159.734528	-0.28343,-0.670864,-0.68528	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	71.440245,162.859371,68.244564	StaticMeshActor_1	
92.702046	1763568800.628	71.937775	109.223044,252.409309,159.747284	0.110667,0.282825,-0.596682,0.742787	T	109.223044,252.409308,159.747284	-0.28799,-0.670204,-0.684024	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	70.889663,163.200848,68.700634	StaticMeshActor_1	
92.715776	1763568800.643	70.201561	109.170811,252.387958,159.761627	0.110429,0.282472,-0.598629,0.74139	T	109.170812,252.387958,159.761627	-0.257076,-0.677863,-0.688777	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	74.483186,160.923254,66.825652	StaticMeshActor_1	
92.729838	1763568800.657	73.296577	109.124884,252.376564,159.777481	0.110256,0.282101,-0.600875,0.739737	T	109.125431,252.373764,159.776871	-0.261293,-0.677534,-0.687513	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	73.977295,161.234722,67.296876	StaticMeshActor_1	
92.743668	1763568800.67	72.682343	109.066909,252.366378,159.790665	0.110305,0.281778,-0.60306,0.738074	T	109.066909,252.366378,159.790665	-0.265627,-0.677002,-0.686375	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	73.441066,161.567528,67.736008	StaticMeshActor_1	
92.757472	1763568800.683	72.05545	109.006739,252.350682,159.793991	0.110323,0.281625,-0.605106,0.736453	T	109.006739,252.350682,159.793991	-0.264955,-0.669043,-0.694392	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	73.160626,161.835228,65.850449	StaticMeshActor_1	
92.771517	1763568800.697	72.677055	108.961473,252.342451,159.806686	0.110544,0.281643,-0.607272,0.734628	T	108.970419,252.338248,159.7901	-0.269064,-0.667795,-0.694014	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	72.639257,162.167526,66.080499	StaticMeshActor_1	
92.785343	1763568800.711	70.159691	108.907873,252.344568,159.788956	0.110507,0.281642,-0.60874,0.733418	T	108.907873,252.344568,159.788956	-0.26946,-0.663258,-0.698198	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	72.363113,162.392343,65.099631	StaticMeshActor_1	
92.799279	1763568800.726	72.887352	108.866501,252.32272,159.8116	0.111053,0.281717,-0.610101,0.732175	T	108.866501,252.32272,159.8116	-0.272291,-0.661948,-0.698342	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	71.976374,162.641892,65.201526	StaticMeshActor_1	
92.813212	1763568800.739	71.420425	108.823424,252.298526,159.818054	0.110883,0.28149,-0.611565,0.731066	T	108.823424,252.298526,159.818054	-0.275151,-0.661775,-0.697385	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	71.633278,162.851426,65.559341	StaticMeshActor_1	
92.827154	1763568800.753	72.862923	108.782165,252.283406,159.821045	0.110578,0.281021,-0.613407,0.729748	T	108.782166,252.283406,159.821045	-0.271786,-0.6244,-0.732296	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	70.387729,164.076271,56.373642	StaticMeshActor_1	
92.841098	1763568800.767	70.845108	108.734606,252.278611,159.819672	0.110807,0.280857,-0.615063,0.72838	T	108.734605,252.278611,159.819672	-0.274895,-0.623599,-0.731818	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	69.969472,164.340023,56.622152	StaticMeshActor_1	
92.854953	1763568800.781	72.467453	108.694935,252.279099,159.817078	0.111104,0.281093,-0.616438,0.727081	T	108.694935,252.279099,159.817078	-0.274281,-0.620834,-0.734394	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	69.88319,164.428698,55.899432	StaticMeshActor_1	
92.86896	1763568800.796	71.635796	108.653737,252.281008,159.806519	0.111353,0.28167,-0.617426,0.725981	T	108.653737,252.281008,159.806519	-0.277026,-0.619503,-0.734488	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	69.484492,164.688034,55.957404	StaticMeshActor_1	
92.882814	1763568800.809	71.033821	108.618112,252.26595,159.807281	0.111749,0.282091,-0.618377,0.724946	T	108.618749,252.266969,159.809494	-0.282376,-0.619436,-0.732505	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	68.865705,165.06214,56.688736	StaticMeshActor_1	
92.896731	1763568800.823	72.699783	108.581871,252.249316,159.813965	0.112064,0.281996,-0.619421,0.724042	T	108.581872,252.249316,159.813965	-0.284354,-0.618713,-0.732351	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	68.591648,165.236309,56.821309	StaticMeshActor_1	
92.910508	1763568800.836	71.456131	108.540229,252.234965,159.822556	0.112167,0.281679,-0.620799,0.722969	T	108.540228,252.234966,159.822556	-0.286728,-0.618298,-0.731775	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	68.28404,165.426733,57.084223	StaticMeshActor_1	
92.92447	1763568800.851	72.862404	108.503829,252.224316,159.824875	0.112164,0.281295,-0.622443,0.721704	T	108.504512,252.224613,159.824646	-0.286042,-0.616704,-0.733387	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	68.261562,165.460864,56.646938	StaticMeshActor_1	
92.938424	1763568800.865	71.771515	108.462702,252.221507,159.82045	0.112187,0.281354,-0.623981,0.720348	T	108.462702,252.221507,159.82045	-0.289277,-0.615982,-0.732724	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	67.841931,165.723907,56.931652	StaticMeshActor_1	
92.952548	1763568800.879	70.987946	108.426725,252.212947,159.818237	0.112421,0.281659,-0.62525,0.719091	T	108.426725,252.212947,159.818237	-0.290393,-0.61499,-0.733116	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	67.648702,165.853437,56.873029	StaticMeshActor_1	
92.966497	1763568800.894	72.024826	108.388033,252.205277,159.814484	0.112561,0.281934,-0.626335,0.718016	T	108.38983,252.203399,159.816666	-0.292903,-0.613974,-0.73297	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	67.301897,166.075708,56.998333	StaticMeshActor_1	
92.980381	1763568800.906	72.487411	108.358729,252.190162,159.824463	0.112752,0.281773,-0.62751,0.717023	T	108.35873,252.190161,159.824463	-0.295118,-0.613374,-0.732583	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	67.013108,166.25684,57.192034	StaticMeshActor_1	
92.994341	1763568800.921	71.390831	108.333004,252.174424,159.832397	0.112774,0.281367,-0.628711,0.716127	T	108.333005,252.174425,159.832397	-0.29705,-0.613199,-0.731949	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	66.780803,166.398156,57.446931	StaticMeshActor_1	
93.008358	1763568800.935	71.740654	108.309598,252.163707,159.842987	0.112742,0.280903,-0.629748,0.715402	T	108.309598,252.163707,159.842987	-0.298585,-0.613226,-0.731301	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	66.601723,166.504919,57.692782	StaticMeshActor_1	
93.022499	1763568800.948	71.037354	108.281952,252.149766,159.846802	0.112682,0.280591,-0.630632,0.714755	T	108.281952,252.149766,159.846802	-0.280669,-0.616067,-0.735994	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	68.676939,165.216935,55.993085	StaticMeshActor_1	
93.036408	1763568800.963	71.470932	108.247551,252.141799,159.860474	0.112867,0.280209,-0.631551,0.714064	T	108.247552,252.141799,159.860474	-0.281997,-0.615822,-0.735691	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	68.494626,165.32964,56.152477	StaticMeshActor_1	
93.050309	1763568800.976	70.592072	108.221222,252.12018,159.875961	0.112911,0.279664,-0.632791,0.713172	T	108.221222,252.12018,159.875961	-0.277924,-0.620656,-0.733174	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	69.151116,164.869316,56.809372	StaticMeshActor_1	
93.064192	1763568800.991	71.91658	108.190489,252.099293,159.90181	0.112725,0.278834,-0.634273,0.712209	T	108.190489,252.099293,159.90181	-0.27999,-0.621115,-0.731999	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	68.926288,164.997406,57.252115	StaticMeshActor_1	
93.078064	1763568801.005	73.759361	108.163936,252.080528,159.927078	0.112412,0.277592,-0.63587,0.71132	T	108.163936,252.080528,159.927078	-0.281792,-0.622111,-0.730459	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	68.75814,165.084425,57.781495	StaticMeshActor_1	
93.09228	1763568801.018	71.105042	108.134881,252.065092,159.962616	0.111684,0.276609,-0.637313,0.710526	T	108.134882,252.065092,159.962616	-0.281401,-0.625532,-0.727684	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	68.936881,164.930741,58.600817	StaticMeshActor_1	
93.105854	1763568801.033	69.914429	108.083175,252.043672,160.010925	0.110811,0.275038,-0.639153,0.709618	T	108.083175,252.043671,160.010925	-0.283531,-0.627452,-0.7252	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	68.756149,165.013025,59.423945	StaticMeshActor_1	
93.119807	1763568801.046	74.549545	108.029946,252.0131,160.061264	0.109906,0.273505,-0.641643,0.708103	T	108.029946,252.013099,160.061249	-0.287133,-0.629032,-0.722408	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	68.403848,165.202749,60.366285	StaticMeshActor_1	
93.133691	1763568801.059	71.129326	107.944079,251.975852,160.133362	0.10947,0.271365,-0.644881,0.706049	T	107.94408,251.975853,160.133362	-0.291368,-0.630254,-0.719642	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	67.947289,165.4592,61.347886	StaticMeshActor_1	
93.14767	1763568801.073	72.736778	107.896691,251.94553,160.199341	0.107586,0.269359,-0.649423,0.702937	T	107.896691,251.94553,160.199341	-0.299217,-0.632389,-0.71453	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	67.180005,165.891453,62.96941	StaticMeshActor_1	
93.161563	1763568801.088	70.716858	107.809752,251.914364,160.268143	0.105097,0.267101,-0.654103,0.699829	T	107.809753,251.914364,160.268143	-0.307356,-0.635322,-0.708447	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	66.401443,166.320765,64.824421	StaticMeshActor_1	
93.175614	1763568801.102	72.64698	107.724051,251.889568,160.336884	0.103557,0.26529,-0.658066,0.697027	T	107.722411,251.883838,160.335602	-0.314654,-0.63687,-0.703839	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	65.658971,166.745561,66.246341	StaticMeshActor_1	
93.189492	1763568801.116	70.954697	107.631531,251.868929,160.396179	0.101302,0.264257,-0.662176,0.693851	T	107.631531,251.868929,160.396179	-0.322756,-0.638255,-0.698899	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	64.829081,167.225826,67.712138	StaticMeshActor_1	
93.203507	1763568801.129	71.86644	107.531796,251.849471,160.449539	0.099223,0.263202,-0.666242,0.690653	T	107.531796,251.849471,160.449539	-0.331149,-0.639343,-0.693961	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	63.962962,167.731278,69.146796	StaticMeshActor_1	
93.217424	1763568801.144	70.870209	107.424366,251.824561,160.508377	0.097801,0.262002,-0.670447,0.687234	T	107.421409,251.821703,160.508484	-0.339558,-0.639415,-0.689818	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	63.054089,168.273883,70.376278	StaticMeshActor_1	
93.231429	1763568801.158	72.145386	107.319665,251.793867,160.567688	0.096662,0.260608,-0.675204,0.683257	T	107.319664,251.793868,160.567688	-0.471635,-0.804819,-0.360315	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	25.246833,111.740051,97.86526	StaticMeshActor_1	
93.245378	1763568801.172	70.675873	107.218162,251.772244,160.616287	0.095502,0.259175,-0.679926,0.67927	T	107.218163,251.772244,160.616287	-0.481807,-0.801196,-0.354891	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	23.256757,112.151722,98.770238	StaticMeshActor_1	
93.259193	1763568801.186	71.283966	107.113624,251.752506,160.677261	0.094545,0.25814,-0.684147,0.67555	T	107.112177,251.753528,160.673767	-0.491146,-0.797555,-0.350259	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	21.392638,112.555034,99.541696	StaticMeshActor_1	
93.272997	1763568801.199	73.673508	107.004125,251.73829,160.726166	0.093527,0.256992,-0.688242,0.67196	T	107.004126,251.738289,160.726166	-0.50005,-0.794066,-0.345555	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	19.596121,112.935173,100.322057	StaticMeshActor_1	
93.286849	1763568801.213	72.967674	106.893851,251.720513,160.777313	0.092505,0.255783,-0.692457,0.668222	T	106.893851,251.720513,160.777313	-0.468871,-0.7906,-0.393843	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	24.795552,113.286962,91.815013	StaticMeshActor_1	
93.300886	1763568801.227	70.977364	106.785361,251.7037,160.840378	0.091352,0.254514,-0.696708,0.664436	T	106.78536,251.7037,160.840378	-0.478237,-0.787463,-0.388834	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	22.95194,113.662687,92.67766	StaticMeshActor_1	
93.314461	1763568801.241	71.85817	106.676451,251.683678,160.902924	0.089871,0.253272,-0.700987,0.660601	T	106.676451,251.683678,160.902924	-0.487706,-0.784389,-0.383246	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	21.084266,114.022315,93.641951	StaticMeshActor_1	
93.32844	1763568801.254	71.736015	106.569799,251.669577,160.9608	0.088481,0.252421,-0.705049,0.656781	T	106.57089,251.670894,160.956543	-0.497137,-0.780994,-0.378025	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	19.198244,114.408486,94.516663	StaticMeshActor_1	
93.342498	1763568801.269	74.02253	106.449348,251.656775,161.010712	0.087299,0.251458,-0.709159,0.652871	T	106.449348,251.656774,161.010712	-0.506334,-0.777407,-0.373182	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	17.320032,114.809168,95.318454	StaticMeshActor_1	
93.356182	1763568801.283	71.128304	106.33402,251.640099,161.064835	0.086172,0.250651,-0.713384,0.648715	T	106.33402,251.640099,161.064835	-0.460167,-0.792365,-0.400505	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	25.890565,113.122548,91.049833	StaticMeshActor_1	
93.370183	1763568801.296	72.150581	106.224979,251.621085,161.125961	0.08477,0.24889,-0.718001,0.64447	T	106.224978,251.621085,161.125961	-0.470428,-0.789296,-0.394601	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	23.906698,113.504283,92.075198	StaticMeshActor_1	
93.384067	1763568801.311	72.360481	106.107355,251.608871,161.204391	0.083558,0.246718,-0.722622,0.640286	T	106.107355,251.608871,161.204391	-0.473913,-0.789366,-0.390267	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	23.205817,113.523854,92.933662	StaticMeshActor_1	
93.398089	1763568801.325	70.690857	105.997243,251.593802,161.294556	0.082585,0.244111,-0.727618,0.635737	T	105.997243,251.593803,161.294556	-0.484538,-0.785773,-0.384427	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	21.115968,113.940996,93.949315	StaticMeshActor_1	
93.412105	1763568801.339	72.77861	105.87828,251.576528,161.378326	0.081106,0.241977,-0.732296,0.631357	T	105.877996,251.577489,161.382156	-0.494858,-0.782416,-0.378076	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	19.069013,114.323107,95.057929	StaticMeshActor_1	
93.426177	1763568801.353	71.321091	105.762223,251.55594,161.460556	0.079314,0.240074,-0.736604,0.627287	T	105.762223,251.55594,161.460556	-0.504357,-0.779427,-0.371643	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	17.175474,114.653553,96.182644	StaticMeshActor_1	
93.44138	1763568801.368	68.23703	105.659503,251.549463,161.520752	0.077933,0.237872,-0.740516,0.623683	T	105.659503,251.549463,161.520752	-0.512662,-0.776707,-0.365929	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	15.498553,114.949628,97.163843	StaticMeshActor_1	
93.454775	1763568801.382	65.58625	105.570942,251.543758,161.583679	0.076529,0.236863,-0.743883,0.620224	T	105.570941,251.543758,161.583679	-0.567048,-0.789197,-0.235846	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	5.783487,112.661368,120.07809	StaticMeshActor_1	
93.468452	1763568801.395	78.972092	105.478261,251.538972,161.643097	0.075122,0.235503,-0.746955,0.617214	T	105.478261,251.538972,161.643097	-0.573752,-0.785843,-0.230781	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	4.280925,112.931532,120.936282	StaticMeshActor_1	
